subset_date~date;geo_1~localite;geo_2~filet;pie_1~statut_migrateur;subset_1~statut_agronomique;quantity~quantite;IUCN_id;subset_3_x~espece;link~URL;subset_2~iucn_cat
1883-12-23;Lavelanet;f_001;inconnu;non concerné;1;22695231;Aegypius monachus;https://www.iucnredlist.org/species/22695231/131935194;NT
1887-02-10;Lavelanet;f_002;migrateur;auxiliaire;2;22720030;Fringilla coelebs;https://www.iucnredlist.org/species/22720030/155432370;LC
1898-05-06;Lavelanet;f_004;inconnu;susceptible de provoquer des dégats;5;22697669;Ciconia nigra;https://www.iucnredlist.org/species/22697669/111747857;LC
1870-09-19;Gardouch;f_003;reproducteur;non concerné;4;22679935;Branta canadensis;https://www.iucnredlist.org/species/22679935/131909406;LC
1900-10-15;Peyrissas;f_001;reproducteur;non concerné;4;22692146;Grus grus;https://www.iucnredlist.org/species/22692146/86219168;LC
1877-01-18;Peyrissas;f_002;inconnu;susceptible de provoquer des dégats;4;61695117;Buteo buteo;https://www.iucnredlist.org/species/61695117/119279994;LC
1884-05-27;Lavelanet;f_002;reproducteur;susceptible de provoquer des dégats;2;22718575;Anthus rubescens;https://www.iucnredlist.org/species/22718575/155437845;LC
1897-11-12;Peyrissas;f_004;inconnu;susceptible de provoquer des dégats;3;22689362;Aegolius funereus;https://www.iucnredlist.org/species/22689362/93228127;LC
1887-07-25;Lavelanet;f_004;reproducteur;non concerné;4;22734972;Milvus migrans;https://www.iucnredlist.org/species/22734972/155599376;LC
1885-05-24;Peyrissas;f_002;reproducteur;susceptible de provoquer des dégats;4;22680317;Sibirionetta formosa;https://www.iucnredlist.org/species/22680317/92855272;LC
1876-02-28;Lavelanet;f_008;migrateur;susceptible de provoquer des dégats;1;22679603;Callipepla californica;https://www.iucnredlist.org/species/22679603/131906420;LC
1881-08-20;Lavelanet;f_001;inconnu;non concerné;3;22680364;Aythya valisineria;https://www.iucnredlist.org/species/22680364/92858752;LC
1869-07-21;Gardouch;f_003;inconnu;non concerné;2;22695231;Aegypius monachus;https://www.iucnredlist.org/species/22695231/131935194;NT
1897-07-19;Gardouch;f_005;inconnu;susceptible de provoquer des dégats;2;22680459;Bucephala islandica;https://www.iucnredlist.org/species/22680459/132530132;LC
1894-07-27;Peyrissas;f_002;inconnu;non concerné;3;22718617;Prunella collaris;https://www.iucnredlist.org/species/22718617/88039291;LC
1894-07-02;Lavelanet;f_010;inconnu;auxiliaire;4;22734972;Milvus migrans;https://www.iucnredlist.org/species/22734972/155599376;LC
1900-01-14;Gardouch;f_001;reproducteur;susceptible de provoquer des dégats;4;22695174;Gypaetus barbatus;https://www.iucnredlist.org/species/22695174/118590506;NT
1872-09-05;Peyrissas;f_003;inconnu;non concerné;4;22680455;Bucephala clangula;https://www.iucnredlist.org/species/22680455/132529366;LC
1871-08-03;Peyrissas;f_001;reproducteur;susceptible de provoquer des dégats;2;22724367;Dolichonyx oryzivorus;https://www.iucnredlist.org/species/22724367/94863313;LC
1889-07-19;Lavelanet;f_006;reproducteur;susceptible de provoquer des dégats;1;22679603;Callipepla californica;https://www.iucnredlist.org/species/22679603/131906420;LC
1897-12-16;Gardouch;f_001;inconnu;non concerné;2;22708286;Monticola solitarius;https://www.iucnredlist.org/species/22708286/87933903;LC
1870-12-08;Lavelanet;f_006;inconnu;susceptible de provoquer des dégats;3;22720990;Emberiza melanocephala;https://www.iucnredlist.org/species/22720990/89314245;LC
1876-11-20;Gardouch;f_005;inconnu;non concerné;3;22680174;Anas rubripes;https://www.iucnredlist.org/species/22680174/92848173;LC
1891-12-31;Lavelanet;f_010;inconnu;susceptible de provoquer des dégats;5;22718644;Prunella atrogularis;https://www.iucnredlist.org/species/22718644/88042898;LC
1883-11-21;Gardouch;f_002;migrateur;auxiliaire;3;NA;Acanthis hornemanni;NA;NA
1877-01-17;Lavelanet;f_003;migrateur;non concerné;4;22705921;Pyrrhocorax graculus;https://www.iucnredlist.org/species/22705921/87386602;LC
1892-02-03;Lavelanet;f_011;migrateur;auxiliaire;4;22697842;Gavia immer;https://www.iucnredlist.org/species/22697842/132607418;LC
1889-06-25;Lavelanet;f_010;reproducteur;auxiliaire;4;62120190;Gallinula chloropus;https://www.iucnredlist.org/species/62120190/155506651;LC
1868-12-29;Gardouch;f_004;migrateur;susceptible de provoquer des dégats;2;22696076;Aquila fasciata;https://www.iucnredlist.org/species/22696076/155464015;LC
1887-11-11;Lavelanet;f_010;inconnu;auxiliaire;3;22679943;Branta leucopsis;https://www.iucnredlist.org/species/22679943/131909954;LC
1891-03-08;Gardouch;f_003;reproducteur;susceptible de provoquer des dégats;4;22683740;Merops persicus;https://www.iucnredlist.org/species/22683740/155514718;LC
1889-02-24;Gardouch;f_005;migrateur;auxiliaire;1;22697834;Gavia arctica;https://www.iucnredlist.org/species/22697834/132606505;LC
1870-09-16;Lavelanet;f_002;reproducteur;auxiliaire;3;22720990;Emberiza melanocephala;https://www.iucnredlist.org/species/22720990/89314245;LC
1881-05-15;Lavelanet;f_004;reproducteur;susceptible de provoquer des dégats;3;22718617;Prunella collaris;https://www.iucnredlist.org/species/22718617/88039291;LC
1871-09-20;Peyrissas;f_004;inconnu;susceptible de provoquer des dégats;1;22708146;Bombycilla garrulus;https://www.iucnredlist.org/species/22708146/87399543;LC
1870-02-12;Peyrissas;f_004;inconnu;non concerné;5;22716937;Sylvia nisoria;https://www.iucnredlist.org/species/22716937/87716403;LC
1876-08-17;Peyrissas;f_004;reproducteur;non concerné;3;22720969;Emberiza rutila;https://www.iucnredlist.org/species/22720969/94692628;LC
1871-11-16;Lavelanet;f_004;inconnu;auxiliaire;2;22721762;Setophaga ruticilla;https://www.iucnredlist.org/species/22721762/94729665;LC
1873-02-12;Lavelanet;f_004;inconnu;auxiliaire;2;22680163;Mareca americana;https://www.iucnredlist.org/species/22680163/92846924;LC
1894-01-02;Lavelanet;f_008;inconnu;susceptible de provoquer des dégats;3;22714736;Acrocephalus dumetorum;https://www.iucnredlist.org/species/22714736/111098258;LC
1891-08-04;Lavelanet;f_004;reproducteur;non concerné;4;NA;Ichthyaetus audouinii;NA;NA
1872-12-10;Lavelanet;f_004;inconnu;auxiliaire;2;NA;Oceanodroma castro;NA;NA
1903-07-24;Peyrissas;f_003;inconnu;susceptible de provoquer des dégats;3;22680358;Aythya ferina;https://www.iucnredlist.org/species/22680358/155473754;VU
1883-01-09;Lavelanet;f_006;reproducteur;non concerné;4;22694927;Fratercula arctica;https://www.iucnredlist.org/species/22694927/132581443;VU
1891-06-16;Peyrissas;f_004;migrateur;auxiliaire;2;22696362;Falco tinnunculus;https://www.iucnredlist.org/species/22696362/93556429;LC
1886-10-01;Lavelanet;f_003;reproducteur;auxiliaire;4;22697834;Gavia arctica;https://www.iucnredlist.org/species/22697834/132606505;LC
1903-07-21;Gardouch;f_004;migrateur;susceptible de provoquer des dégats;2;22712427;Petrochelidon pyrrhonota;https://www.iucnredlist.org/species/22712427/94333165;LC
1877-03-06;Gardouch;f_005;reproducteur;auxiliaire;3;22714891;Iduna caligata;https://www.iucnredlist.org/species/22714891/111100210;LC
1880-08-13;Lavelanet;f_005;migrateur;auxiliaire;3;NA;Ichthyaetus audouinii;NA;NA
1896-07-11;Lavelanet;f_008;inconnu;auxiliaire;2;22714736;Acrocephalus dumetorum;https://www.iucnredlist.org/species/22714736/111098258;LC
1890-05-01;Gardouch;f_003;reproducteur;auxiliaire;3;22680492;Mergus merganser;https://www.iucnredlist.org/species/22680492/132054083;LC
1870-03-14;Gardouch;f_004;inconnu;non concerné;2;NA;Luscinia svecica;NA;NA
1871-12-27;Gardouch;f_003;reproducteur;auxiliaire;2;22735002;Regulus ignicapilla;https://www.iucnredlist.org/species/22735002/87781502;LC
1889-03-11;Lavelanet;f_001;inconnu;susceptible de provoquer des dégats;2;22695028;Elanus caeruleus;https://www.iucnredlist.org/species/22695028/152521997;LC
1871-01-24;Peyrissas;f_003;migrateur;susceptible de provoquer des dégats;3;22732425;Melanitta americana;https://www.iucnredlist.org/species/22732425/132662655;NT
1879-10-11;Lavelanet;f_009;reproducteur;non concerné;4;22697008;Ardea melanocephala;https://www.iucnredlist.org/species/22697008/93598165;LC
1895-04-16;Lavelanet;f_002;reproducteur;auxiliaire;1;103768039;Emberiza spodocephala;https://www.iucnredlist.org/species/103768039/94694421;LC
1901-12-05;Lavelanet;f_011;reproducteur;susceptible de provoquer des dégats;4;103845882;Phylloscopus borealis;https://www.iucnredlist.org/species/103845882/87673832;LC
1892-04-30;Lavelanet;f_004;migrateur;auxiliaire;4;NA;Porzana pusilla;NA;NA
1883-12-04;Lavelanet;f_010;migrateur;susceptible de provoquer des dégats;3;22680163;Mareca americana;https://www.iucnredlist.org/species/22680163/92846924;LC
1872-01-24;Peyrissas;f_004;inconnu;susceptible de provoquer des dégats;2;22695028;Elanus caeruleus;https://www.iucnredlist.org/species/22695028/152521997;LC
1881-06-17;Gardouch;f_001;migrateur;non concerné;3;22695174;Gypaetus barbatus;https://www.iucnredlist.org/species/22695174/118590506;NT
1905-01-11;Lavelanet;f_005;reproducteur;non concerné;2;22710055;Phoenicurus phoenicurus;https://www.iucnredlist.org/species/22710055/155611852;LC
1871-12-13;Lavelanet;f_004;migrateur;auxiliaire;3;22727969;Himantopus himantopus;https://www.iucnredlist.org/species/22727969/155440465;LC
1885-06-07;Lavelanet;f_006;reproducteur;non concerné;2;22720041;Fringilla montifringilla;https://www.iucnredlist.org/species/22720041/88203665;LC
1893-12-01;Peyrissas;f_002;migrateur;auxiliaire;2;22714736;Acrocephalus dumetorum;https://www.iucnredlist.org/species/22714736/111098258;LC
1871-07-07;Peyrissas;f_003;inconnu;susceptible de provoquer des dégats;1;22693072;Scolopax minor;https://www.iucnredlist.org/species/22693072/93382120;LC
1899-05-20;Gardouch;f_006;reproducteur;auxiliaire;3;22680229;Spatula discors;https://www.iucnredlist.org/species/22680229/92850997;LC
1888-03-04;Lavelanet;f_007;inconnu;susceptible de provoquer des dégats;3;22680455;Bucephala clangula;https://www.iucnredlist.org/species/22680455/132529366;LC
1885-11-28;Lavelanet;f_004;reproducteur;susceptible de provoquer des dégats;5;22710051;Phoenicurus ochruros;https://www.iucnredlist.org/species/22710051/155610899;LC
1900-10-01;Lavelanet;f_010;inconnu;susceptible de provoquer des dégats;1;22696610;Podiceps nigricollis;https://www.iucnredlist.org/species/22696610/132584321;LC
1893-10-02;Peyrissas;f_004;migrateur;auxiliaire;3;22712427;Petrochelidon pyrrhonota;https://www.iucnredlist.org/species/22712427/94333165;LC
1900-01-28;Peyrissas;f_004;migrateur;susceptible de provoquer des dégats;2;22735965;Periparus ater;https://www.iucnredlist.org/species/22735965/118835425;LC
1891-10-01;Lavelanet;f_005;inconnu;susceptible de provoquer des dégats;1;22718644;Prunella atrogularis;https://www.iucnredlist.org/species/22718644/88042898;LC
1908-01-05;Peyrissas;f_003;reproducteur;non concerné;4;22694730;Onychoprion anaethetus;https://www.iucnredlist.org/species/22694730/154676367;LC
1890-02-21;Lavelanet;f_002;reproducteur;auxiliaire;2;22680317;Sibirionetta formosa;https://www.iucnredlist.org/species/22680317/92855272;LC
1891-01-26;Gardouch;f_005;inconnu;non concerné;4;22694629;Sterna paradisaea;https://www.iucnredlist.org/species/22694629/132065195;LC
1897-09-08;Gardouch;f_001;inconnu;susceptible de provoquer des dégats;3;103843725;Phylloscopus collybita;https://www.iucnredlist.org/species/103843725/155613186;LC
1908-03-12;Gardouch;f_002;inconnu;non concerné;2;22721737;Setophaga striata;https://www.iucnredlist.org/species/22721737/131459482;NT
1869-05-10;Gardouch;f_001;inconnu;susceptible de provoquer des dégats;2;22720990;Emberiza melanocephala;https://www.iucnredlist.org/species/22720990/89314245;LC
1873-05-24;Gardouch;f_002;inconnu;susceptible de provoquer des dégats;4;22718379;Motacilla citreola;https://www.iucnredlist.org/species/22718379/154492004;LC
1873-06-27;Lavelanet;f_009;reproducteur;susceptible de provoquer des dégats;0;22720990;Emberiza melanocephala;https://www.iucnredlist.org/species/22720990/89314245;LC
1909-11-18;Lavelanet;f_007;migrateur;susceptible de provoquer des dégats;3;22720041;Fringilla montifringilla;https://www.iucnredlist.org/species/22720041/88203665;LC
1902-04-27;Gardouch;f_004;reproducteur;susceptible de provoquer des dégats;2;22735002;Regulus ignicapilla;https://www.iucnredlist.org/species/22735002/87781502;LC
1878-04-28;Lavelanet;f_002;migrateur;auxiliaire;3;103768039;Emberiza spodocephala;https://www.iucnredlist.org/species/103768039/94694421;LC
1887-10-20;Lavelanet;f_007;reproducteur;non concerné;3;22705011;Lanius cristatus;https://www.iucnredlist.org/species/22705011/93995637;LC
1887-05-25;Gardouch;f_003;reproducteur;non concerné;3;22694127;Glareola pratincola;https://www.iucnredlist.org/species/22694127/120026910;LC
1891-04-19;Peyrissas;f_002;inconnu;auxiliaire;2;22694629;Sterna paradisaea;https://www.iucnredlist.org/species/22694629/132065195;LC
1876-06-26;Peyrissas;f_002;reproducteur;non concerné;4;22697834;Gavia arctica;https://www.iucnredlist.org/species/22697834/132606505;LC
1872-09-01;Lavelanet;f_011;reproducteur;susceptible de provoquer des dégats;1;22708286;Monticola solitarius;https://www.iucnredlist.org/species/22708286/87933903;LC
1888-10-14;Lavelanet;f_005;inconnu;susceptible de provoquer des dégats;3;NA;Chroicocephalus philadelphia;NA;NA
1904-06-09;Lavelanet;f_005;inconnu;susceptible de provoquer des dégats;3;22697834;Gavia arctica;https://www.iucnredlist.org/species/22697834/132606505;LC
1902-09-20;Lavelanet;f_004;inconnu;susceptible de provoquer des dégats;4;62030590;Larus smithsonianus;https://www.iucnredlist.org/species/62030590/155596462;LC
1892-04-01;Gardouch;f_006;inconnu;susceptible de provoquer des dégats;2;22710055;Phoenicurus phoenicurus;https://www.iucnredlist.org/species/22710055/155611852;LC
1891-09-13;Lavelanet;f_007;inconnu;non concerné;2;NA;Luscinia svecica;NA;NA
1909-05-26;Peyrissas;f_002;reproducteur;non concerné;2;22692146;Grus grus;https://www.iucnredlist.org/species/22692146/86219168;LC
1892-04-01;Gardouch;f_005;inconnu;non concerné;3;22712252;Hirundo rustica;https://www.iucnredlist.org/species/22712252/137668645;LC
1889-04-20;Gardouch;f_001;migrateur;non concerné;5;22718644;Prunella atrogularis;https://www.iucnredlist.org/species/22718644/88042898;LC
1888-10-02;Gardouch;f_005;migrateur;auxiliaire;2;22696092;Hieraaetus pennatus;https://www.iucnredlist.org/species/22696092/93543946;LC
1892-02-04;Lavelanet;f_004;migrateur;susceptible de provoquer des dégats;3;22705011;Lanius cristatus;https://www.iucnredlist.org/species/22705011/93995637;LC
1873-05-09;Lavelanet;f_003;reproducteur;susceptible de provoquer des dégats;5;NA;Chroicocephalus ridibundus;NA;NA
1880-02-16;Lavelanet;f_008;migrateur;susceptible de provoquer des dégats;3;22693158;Limosa lapponica;https://www.iucnredlist.org/species/22693158/111221714;NT
1904-11-25;Lavelanet;f_007;reproducteur;non concerné;2;22692146;Grus grus;https://www.iucnredlist.org/species/22692146/86219168;LC
1889-02-05;Gardouch;f_001;reproducteur;auxiliaire;4;45100023;Phasianus colchicus;https://www.iucnredlist.org/species/45100023/85926819;LC
1905-12-02;Lavelanet;f_004;migrateur;auxiliaire;2;22683740;Merops persicus;https://www.iucnredlist.org/species/22683740/155514718;LC
1895-10-09;Gardouch;f_002;reproducteur;auxiliaire;4;22693447;Calidris subruficollis;https://www.iucnredlist.org/species/22693447/111804064;NT
1899-03-31;Peyrissas;f_004;reproducteur;susceptible de provoquer des dégats;4;22725044;Acanthis flammea;https://www.iucnredlist.org/species/22725044/155292529;LC
1895-08-20;Lavelanet;f_009;reproducteur;auxiliaire;5;22698132;Bulweria bulwerii;https://www.iucnredlist.org/species/22698132/132627626;LC
1880-09-30;Lavelanet;f_009;inconnu;susceptible de provoquer des dégats;3;22697211;Nycticorax nycticorax;https://www.iucnredlist.org/species/22697211/155515762;LC
1897-03-27;Gardouch;f_003;reproducteur;auxiliaire;3;22696076;Aquila fasciata;https://www.iucnredlist.org/species/22696076/155464015;LC
1874-08-20;Peyrissas;f_004;inconnu;auxiliaire;2;22694629;Sterna paradisaea;https://www.iucnredlist.org/species/22694629/132065195;LC
1890-12-10;Lavelanet;f_010;migrateur;susceptible de provoquer des dégats;2;22693404;Calidris bairdii;https://www.iucnredlist.org/species/22693404/129653281;LC
1886-03-14;Lavelanet;f_006;inconnu;non concerné;2;NA;Chroicocephalus ridibundus;NA;NA
1882-02-09;Lavelanet;f_007;migrateur;susceptible de provoquer des dégats;2;22708146;Bombycilla garrulus;https://www.iucnredlist.org/species/22708146/87399543;LC
1889-02-15;Lavelanet;f_005;reproducteur;non concerné;3;61695117;Buteo buteo;https://www.iucnredlist.org/species/61695117/119279994;LC
1908-01-07;Lavelanet;f_005;inconnu;susceptible de provoquer des dégats;2;22680462;Bucephala albeola;https://www.iucnredlist.org/species/22680462/92863192;LC
1871-09-29;Lavelanet;f_010;migrateur;auxiliaire;2;22686709;Chaetura pelagica;https://www.iucnredlist.org/species/22686709/131792415;VU
1875-04-12;Gardouch;f_006;reproducteur;auxiliaire;2;22694861;Cepphus grylle;https://www.iucnredlist.org/species/22694861/132577878;LC
1906-05-23;Lavelanet;f_007;reproducteur;non concerné;4;22696362;Falco tinnunculus;https://www.iucnredlist.org/species/22696362/93556429;LC
1887-01-15;Peyrissas;f_003;migrateur;susceptible de provoquer des dégats;1;22683740;Merops persicus;https://www.iucnredlist.org/species/22683740/155514718;LC
1874-12-20;Lavelanet;f_010;inconnu;auxiliaire;3;22696076;Aquila fasciata;https://www.iucnredlist.org/species/22696076/155464015;LC
1894-09-19;Lavelanet;f_005;inconnu;non concerné;2;22697842;Gavia immer;https://www.iucnredlist.org/species/22697842/132607418;LC
1876-08-17;Lavelanet;f_006;migrateur;non concerné;4;NA;Porzana pusilla;NA;NA
1883-09-09;Lavelanet;f_005;inconnu;susceptible de provoquer des dégats;2;22694629;Sterna paradisaea;https://www.iucnredlist.org/species/22694629/132065195;LC
